Mass,Treatment,Fraction,Day,RunNum,Intensity
9086.39,PD,Soluble,27,53,5356.04
9128.91,PD,Soluble,27,53,2514.68
9237.21,PD,Soluble,27,53,25564.64
9238.98,PD,Soluble,27,53,584.72
9257.02,PD,Soluble,27,53,79776.51
9259.75,PD,Soluble,27,53,17504.69
9351.77,PD,Soluble,27,53,32930.77
9353.98,PD,Soluble,27,53,225.87
9757.62,PD,Soluble,27,53,2968.08
9769.12,PD,Soluble,27,53,16241976.27
10071.1,PD,Soluble,27,53,474832.84
10085.26,PD,Soluble,27,53,28531.87
10267.48,PD,Soluble,27,53,9781709.2
10283.47,PD,Soluble,27,53,2196146.45
10521.53,PD,Soluble,27,53,1176.61
10542.48,PD,Soluble,27,53,905628.92
11284.41,PD,Soluble,27,53,364245.38
11299.41,PD,Soluble,27,53,7707446.62
11313.42,PD,Soluble,27,53,1573845.34
11327.4,PD,Soluble,27,53,336572.49
11341.43,PD,Soluble,27,53,3583735.46
11355.42,PD,Soluble,27,53,339279.49
11382.44,PD,Soluble,27,53,58962.09
11601.39,PD,Soluble,27,53,394719.35
11642.42,PD,Soluble,27,53,247656.5
11720.13,PD,Soluble,27,53,1233062.36
12049.42,PD,Soluble,27,53,3766302.1
12376.4,PD,Soluble,27,53,7447467.56
12728.21,PD,Soluble,27,53,102012.57
13721.59,PD,Soluble,27,53,192821.45
13736.46,PD,Soluble,27,53,116072.87
13750.63,PD,Soluble,27,53,3199373.93
13765.53,PD,Soluble,27,53,14006504
13780.67,PD,Soluble,27,53,22958882.05
13795.53,PD,Soluble,27,53,3777765.82
13808.65,PD,Soluble,27,53,1482789.48
13822.67,PD,Soluble,27,53,2181192.61
13878.56,PD,Soluble,27,53,219467.15
13888.11,PD,Soluble,27,53,3029092.06
13903.98,PD,Soluble,27,53,8043147.7
13997.99,PD,Soluble,27,53,1117436.69
14008.02,PD,Soluble,27,53,8307928.88
14037.03,PD,Soluble,27,53,749567.51
14068.54,PD,Soluble,27,53,1294503.9
14082.58,PD,Soluble,27,53,3478946.45
14097.56,PD,Soluble,27,53,187369.61
14178.1,PD,Soluble,27,53,3455471.3
14422.35,PD,Soluble,27,53,3200617.02
14436.33,PD,Soluble,27,53,970195.38
14449.21,PD,Soluble,27,53,9511400.02
14463.25,PD,Soluble,27,53,2585194.49
14477.22,PD,Soluble,27,53,19588778.94
14493.24,PD,Soluble,27,53,324327858.6
14509.3,PD,Soluble,27,53,87049497.72
14525.29,PD,Soluble,27,53,18566185.72
14536.36,PD,Soluble,27,53,2823026.19
14546.28,PD,Soluble,27,53,8042311.08
14554.72,PD,Soluble,27,53,428814.07
14569.73,PD,Soluble,27,53,2059901.7
14584.72,PD,Soluble,27,53,717794.18
14598.75,PD,Soluble,27,53,3683403.64
14614.77,PD,Soluble,27,53,85480692.64
14630.71,PD,Soluble,27,53,19000084.84
14645.76,PD,Soluble,27,53,2598123.83
14667.73,PD,Soluble,27,53,1457621.54
14795.29,PD,Soluble,27,53,20788793.34
14811.28,PD,Soluble,27,53,5642816.18
14885.59,PD,Soluble,27,53,4483322.01
14916.77,PD,Soluble,27,53,3964757.76
15046.54,PD,Soluble,27,53,2154696.09
16598.64,PD,Soluble,27,53,3486660.58
17243.78,PD,Soluble,27,53,4056228.7
18148.17,PD,Soluble,27,53,172612
18177.29,PD,Soluble,27,53,2242821.14
18192.3,PD,Soluble,27,53,5941401.38
18206.31,PD,Soluble,27,53,11498637.1
18222.29,PD,Soluble,27,53,547896.69
18273.25,PD,Soluble,27,53,97162.89
18347.41,PD,Soluble,27,53,506108.33
18365.36,PD,Soluble,27,53,1540842.74
18388.38,PD,Soluble,27,53,189472.32
18399.39,PD,Soluble,27,53,792215.01
18413.44,PD,Soluble,27,53,522642.1
18418.42,PD,Soluble,27,53,525958.54
18430.42,PD,Soluble,27,53,2895301.05
18445.44,PD,Soluble,27,53,5322954.13
18459.45,PD,Soluble,27,53,6659248.26
18474.46,PD,Soluble,27,53,9333850.02
18489.48,PD,Soluble,27,53,41429124.94
18503.49,PD,Soluble,27,53,73328329.26
18517.52,PD,Soluble,27,53,54122.74
18518.52,PD,Soluble,27,53,139873171.2
18534.49,PD,Soluble,27,53,30486731.38
18551.47,PD,Soluble,27,53,9832688.59
18568.48,PD,Soluble,27,53,8925880.78
18583.48,PD,Soluble,27,53,6673015.74
18598.49,PD,Soluble,27,53,6830476.62
18615.44,PD,Soluble,27,53,2074986.2
18629.44,PD,Soluble,27,53,143197.88
18743.9,PD,Soluble,27,53,55555.34
18770.44,PD,Soluble,27,53,24607.99
18791.45,PD,Soluble,27,53,472966.35
18805.49,PD,Soluble,27,53,914297.03
18820.5,PD,Soluble,27,53,2472550.07
19308.63,PD,Soluble,27,53,22825.73
20059.55,PD,Soluble,27,53,141707.08
20106.33,PD,Soluble,27,53,83554.05
20131.4,PD,Soluble,27,53,381764.55
20143.38,PD,Soluble,27,53,652669.71
20171.6,PD,Soluble,27,53,2830146.19
20188.49,PD,Soluble,27,53,32089519.34
20204.47,PD,Soluble,27,53,3822662.87
20219.5,PD,Soluble,27,53,1226675.14
20472.47,PD,Soluble,27,53,176466.07
20490.49,PD,Soluble,27,53,4398712
20505.48,PD,Soluble,27,53,185950.94
21762.17,PD,Soluble,27,53,53985.6
22678.5,PD,Soluble,27,53,625339.93
24106.02,PD,Soluble,27,53,255780.22
24208.84,PD,Soluble,27,53,123624.52
3403.92,PD,Soluble,29,54,149105.43
3568.57,PD,Soluble,29,54,353032.66
3580.8,PD,Soluble,29,54,37578
3585.77,PD,Soluble,29,54,1626.61
3704.1,PD,Soluble,29,54,62305.81
3809.47,PD,Soluble,29,54,33277.56
4437.51,PD,Soluble,29,54,142869.8
4574.15,PD,Soluble,29,54,147079.16
4578.52,PD,Soluble,29,54,140255.17
4603.18,PD,Soluble,29,54,37459.27
4785.6,PD,Soluble,29,54,36787.65
4890.57,PD,Soluble,29,54,1621956.03
5028.12,PD,Soluble,29,54,126509.31
5672.14,PD,Soluble,29,54,953.56
5896,PD,Soluble,29,54,249722.12
6040.11,PD,Soluble,29,54,190937.01
6085.78,PD,Soluble,29,54,400866.85
6096.42,PD,Soluble,29,54,163044.82
6169.41,PD,Soluble,29,54,213897.07
6184.15,PD,Soluble,29,54,182870.51
6205.82,PD,Soluble,29,54,179166.48
6210.49,PD,Soluble,29,54,317820.96
6216.81,PD,Soluble,29,54,513626.58
6271.63,PD,Soluble,29,54,4789.11
6486.32,PD,Soluble,29,54,23146.32
6507.06,PD,Soluble,29,54,171313.53
6511.56,PD,Soluble,29,54,1744585.46
6523.05,PD,Soluble,29,54,23943.57
6543.02,PD,Soluble,29,54,16872.36
6556.1,PD,Soluble,29,54,1967.31
6610.63,PD,Soluble,29,54,802143.94
6643.89,PD,Soluble,29,54,13276.97
6666.28,PD,Soluble,29,54,20808.39
6704.17,PD,Soluble,29,54,160053.84
6830.5,PD,Soluble,29,54,65379.4
6972.91,PD,Soluble,29,54,4263.9
7085.02,PD,Soluble,29,54,6235.87
7249.77,PD,Soluble,29,54,104225.51
7282.73,PD,Soluble,29,54,42355.73
7359.69,PD,Soluble,29,54,1261242.62
7369.44,PD,Soluble,29,54,29291
7596.58,PD,Soluble,29,54,81727.18
7998.09,PD,Soluble,29,54,31887.65
8241.51,PD,Soluble,29,54,38202.57
8320.47,PD,Soluble,29,54,2574.19
8573.63,PD,Soluble,29,54,1838950.39
8644.65,PD,Soluble,29,54,643045.31
9022.14,PD,Soluble,29,54,17841.43
9128.91,PD,Soluble,29,54,25379.11
9182.37,PD,Soluble,29,54,927.34
9238.98,PD,Soluble,29,54,5272.99
9257.02,PD,Soluble,29,54,367521.48
9271.99,PD,Soluble,29,54,13144.05
9288,PD,Soluble,29,54,31626.4
9299.01,PD,Soluble,29,54,7643.45
9309.94,PD,Soluble,29,54,799.38
9347.02,PD,Soluble,29,54,8309.62
9353.98,PD,Soluble,29,54,6576.46
9402.31,PD,Soluble,29,54,3451.63
9769.12,PD,Soluble,29,54,10837351.31
10267.48,PD,Soluble,29,54,12725768.82
10521.53,PD,Soluble,29,54,5119.79
11251.22,PD,Soluble,29,54,81735.01
11284.41,PD,Soluble,29,54,992763.15
11299.41,PD,Soluble,29,54,10730624.33
11313.42,PD,Soluble,29,54,3491820.79
11327.4,PD,Soluble,29,54,1385785.13
11341.43,PD,Soluble,29,54,5636055.91
11355.42,PD,Soluble,29,54,1309501.33
11367.46,PD,Soluble,29,54,165274.65
11382.44,PD,Soluble,29,54,225232.22
11720.13,PD,Soluble,29,54,1642335.12
11753.22,PD,Soluble,29,54,1828.73
12049.42,PD,Soluble,29,54,10921576.18
12376.4,PD,Soluble,29,54,11287305.48
12728.21,PD,Soluble,29,54,21443.04
13411.58,PD,Soluble,29,54,139160.41
13652.54,PD,Soluble,29,54,124278.16
13721.59,PD,Soluble,29,54,170061.14
13750.63,PD,Soluble,29,54,3656445.66
13765.53,PD,Soluble,29,54,15334147.65
13780.67,PD,Soluble,29,54,24619023.02
13795.53,PD,Soluble,29,54,4501826.69
13808.65,PD,Soluble,29,54,3535010.22
13822.67,PD,Soluble,29,54,2608477.16
13837.65,PD,Soluble,29,54,128520.31
13850.69,PD,Soluble,29,54,259297.24
13864.52,PD,Soluble,29,54,200967.37
13888.11,PD,Soluble,29,54,5193221.86
13903.98,PD,Soluble,29,54,9957433.85
13922.01,PD,Soluble,29,54,1435978.58
13950.94,PD,Soluble,29,54,67479.94
13969.93,PD,Soluble,29,54,426640.37
13976.15,PD,Soluble,29,54,359899.44
13981.84,PD,Soluble,29,54,107630.61
13997.99,PD,Soluble,29,54,2614076.56
14008.02,PD,Soluble,29,54,14031693.59
14022.84,PD,Soluble,29,54,1312056.26
14037.03,PD,Soluble,29,54,1565726.39
14050.04,PD,Soluble,29,54,2185432.92
14077.97,PD,Soluble,29,54,306341.75
14082.58,PD,Soluble,29,54,81537.3
14088.02,PD,Soluble,29,54,4355497.23
14108.36,PD,Soluble,29,54,272539.04
14121.2,PD,Soluble,29,54,167447.54
14178.1,PD,Soluble,29,54,4175510.23
14422.35,PD,Soluble,29,54,1383863.66
14436.33,PD,Soluble,29,54,947118.14
14449.21,PD,Soluble,29,54,10713378.53
14463.25,PD,Soluble,29,54,4242839.6
14477.22,PD,Soluble,29,54,22471370.42
14493.24,PD,Soluble,29,54,375786205.9
14509.3,PD,Soluble,29,54,66185772.94
14525.29,PD,Soluble,29,54,29048468.89
14536.36,PD,Soluble,29,54,376262.77
14546.28,PD,Soluble,29,54,13068339.51
14554.72,PD,Soluble,29,54,2044687.65
14557.24,PD,Soluble,29,54,2756.38
14569.73,PD,Soluble,29,54,2443414.61
14584.72,PD,Soluble,29,54,610766.07
14598.75,PD,Soluble,29,54,5546918.52
14614.77,PD,Soluble,29,54,119302044.5
14630.71,PD,Soluble,29,54,20743408.05
14645.76,PD,Soluble,29,54,7416185.62
14667.73,PD,Soluble,29,54,3405344.5
14795.29,PD,Soluble,29,54,2537834.28
14885.59,PD,Soluble,29,54,13429832.21
14901.59,PD,Soluble,29,54,1407427.61
14941.43,PD,Soluble,29,54,1129790.84
15046.54,PD,Soluble,29,54,4496843.57
15277.96,PD,Soluble,29,54,2695598.09
15368.02,PD,Soluble,29,54,41170.89
16598.64,PD,Soluble,29,54,2654007.68
16614.63,PD,Soluble,29,54,294277.62
16930.73,PD,Soluble,29,54,122019.9
17243.78,PD,Soluble,29,54,6032184.71
17259.78,PD,Soluble,29,54,1008708.88
18121.32,PD,Soluble,29,54,400166.41
18135.35,PD,Soluble,29,54,708523.71
18148.17,PD,Soluble,29,54,476424.55
18163.27,PD,Soluble,29,54,283756.17
18177.29,PD,Soluble,29,54,5527644.64
18192.3,PD,Soluble,29,54,13633058.55
18206.31,PD,Soluble,29,54,20196621.44
18222.29,PD,Soluble,29,54,3580852.67
18237.27,PD,Soluble,29,54,1649635.21
18248.21,PD,Soluble,29,54,170557.59
18257.29,PD,Soluble,29,54,984568.38
18273.25,PD,Soluble,29,54,660819.04
18285.26,PD,Soluble,29,54,1362744.69
18303.27,PD,Soluble,29,54,222409.2
18347.41,PD,Soluble,29,54,562387.56
18365.36,PD,Soluble,29,54,708161.55
18393.43,PD,Soluble,29,54,276379.83
18404.39,PD,Soluble,29,54,247577.33
18413.44,PD,Soluble,29,54,1064640.12
18418.42,PD,Soluble,29,54,151298.58
18430.42,PD,Soluble,29,54,1093583.91
18445.44,PD,Soluble,29,54,3141845.42
18459.45,PD,Soluble,29,54,4240531.36
18474.46,PD,Soluble,29,54,5632307.01
18489.48,PD,Soluble,29,54,23324038.66
18503.49,PD,Soluble,29,54,46402143.91
18518.52,PD,Soluble,29,54,78395300.92
18534.49,PD,Soluble,29,54,22725169.62
18551.47,PD,Soluble,29,54,13855869.95
18568.48,PD,Soluble,29,54,12170918.65
18583.48,PD,Soluble,29,54,8903010.19
18598.49,PD,Soluble,29,54,9177121.96
18615.44,PD,Soluble,29,54,2262678.82
18629.44,PD,Soluble,29,54,845367.46
18659.41,PD,Soluble,29,54,98469.04
18743.9,PD,Soluble,29,54,329676.14
18757.47,PD,Soluble,29,54,20681.56
18949.59,PD,Soluble,29,54,35507.12
20143.38,PD,Soluble,29,54,110677.79
20157.46,PD,Soluble,29,54,266994.44
20171.6,PD,Soluble,29,54,2655044.75
20188.49,PD,Soluble,29,54,26208806.23
20204.47,PD,Soluble,29,54,2580902.2
20219.5,PD,Soluble,29,54,1901659.99
20236.58,PD,Soluble,29,54,871402.37
20252.56,PD,Soluble,29,54,76026.23
20268.45,PD,Soluble,29,54,405211.58
20490.49,PD,Soluble,29,54,145235.46
21762.17,PD,Soluble,29,54,38693.08
21790.04,PD,Soluble,29,54,23077.13
22678.5,PD,Soluble,29,54,198630.57
24106.02,PD,Soluble,29,54,157281.65
3249.52,PD,Soluble,29,55,36599.99
3672.87,PD,Soluble,29,55,245018.2
3683.28,PD,Soluble,29,55,180405.98
3688.24,PD,Soluble,29,55,626430.39
3753.1,PD,Soluble,29,55,210450.59
3793.12,PD,Soluble,29,55,391782.61
3823.64,PD,Soluble,29,55,87565.47
4260.2,PD,Soluble,29,55,51388.99
4321.8,PD,Soluble,29,55,4008.98
4564.48,PD,Soluble,29,55,181586.7
4578.52,PD,Soluble,29,55,113575.64
4583.86,PD,Soluble,29,55,257210.97
4612.5,PD,Soluble,29,55,467651.89
4656.92,PD,Soluble,29,55,167135.13
4845.24,PD,Soluble,29,55,2224.5
4857.24,PD,Soluble,29,55,253829.04
4969.83,PD,Soluble,29,55,64439.33
4982.28,PD,Soluble,29,55,86325.5
5271.72,PD,Soluble,29,55,115346.04
5645.08,PD,Soluble,29,55,248475.94
5805.03,PD,Soluble,29,55,24628.89
5896,PD,Soluble,29,55,544137.49
6169.41,PD,Soluble,29,55,394788.48
6184.15,PD,Soluble,29,55,43047.3
6195.15,PD,Soluble,29,55,29953.49
6271.63,PD,Soluble,29,55,11803.48
6379,PD,Soluble,29,55,34895.22
6411.44,PD,Soluble,29,55,49044.72
6436.02,PD,Soluble,29,55,33308.66
6507.06,PD,Soluble,29,55,888089.84
6511.56,PD,Soluble,29,55,2334163.74
6523.05,PD,Soluble,29,55,110145.07
6543.02,PD,Soluble,29,55,63496.41
6556.1,PD,Soluble,29,55,10979.18
6572.12,PD,Soluble,29,55,2096.77
6605.01,PD,Soluble,29,55,14366.42
6610.63,PD,Soluble,29,55,1611595.48
6643.89,PD,Soluble,29,55,5313.03
6657.63,PD,Soluble,29,55,1193264.83
6666.28,PD,Soluble,29,55,105013.12
6708.85,PD,Soluble,29,55,178173.42
6939.26,PD,Soluble,29,55,117920.42
6972.91,PD,Soluble,29,55,2903.13
7085.02,PD,Soluble,29,55,7066.27
7249.77,PD,Soluble,29,55,259463.04
7282.73,PD,Soluble,29,55,141435.11
7359.69,PD,Soluble,29,55,2980713.19
7405.75,PD,Soluble,29,55,29484.94
7797.3,PD,Soluble,29,55,339731.94
7928.34,PD,Soluble,29,55,119974.62
8241.51,PD,Soluble,29,55,40549.62
8320.47,PD,Soluble,29,55,5011.08
8476.58,PD,Soluble,29,55,668689.24
8573.63,PD,Soluble,29,55,4932826.94
8589.63,PD,Soluble,29,55,311664.77
8644.65,PD,Soluble,29,55,2281866.52
8775.72,PD,Soluble,29,55,70462.2
9086.39,PD,Soluble,29,55,2007.91
9128.91,PD,Soluble,29,55,19287.66
9238.98,PD,Soluble,29,55,5625.46
9257.02,PD,Soluble,29,55,398959.27
9271.99,PD,Soluble,29,55,12707.7
9288,PD,Soluble,29,55,33687.39
9299.01,PD,Soluble,29,55,6618.63
9309.94,PD,Soluble,29,55,2987.08
9319.98,PD,Soluble,29,55,3555.87
9347.02,PD,Soluble,29,55,4519.57
9353.98,PD,Soluble,29,55,9261.55
9402.31,PD,Soluble,29,55,861.14
9612.78,PD,Soluble,29,55,333655.34
9769.12,PD,Soluble,29,55,19961992.11
9785.09,PD,Soluble,29,55,716882.1
9877.12,PD,Soluble,29,55,17160.34
10135.75,PD,Soluble,29,55,51802.12
10267.48,PD,Soluble,29,55,13488254.63
10283.47,PD,Soluble,29,55,1666594.15
10521.53,PD,Soluble,29,55,8381.24
10528.53,PD,Soluble,29,55,1242
10542.48,PD,Soluble,29,55,1204723.32
11251.22,PD,Soluble,29,55,79656.1
11284.41,PD,Soluble,29,55,2810789.9
11299.41,PD,Soluble,29,55,15371127.88
11313.42,PD,Soluble,29,55,3281096.37
11327.4,PD,Soluble,29,55,1946997.92
11341.43,PD,Soluble,29,55,6826672.35
11355.42,PD,Soluble,29,55,451493.21
11382.44,PD,Soluble,29,55,713163.53
11720.13,PD,Soluble,29,55,2727806.22
11753.22,PD,Soluble,29,55,1815.74
11768.21,PD,Soluble,29,55,466.06
12049.42,PD,Soluble,29,55,11037968.91
12376.4,PD,Soluble,29,55,14546341.34
12728.21,PD,Soluble,29,55,119355.69
13630.69,PD,Soluble,29,55,103460.4
13706.45,PD,Soluble,29,55,244263.65
13721.59,PD,Soluble,29,55,756588.75
13736.46,PD,Soluble,29,55,798330.94
13750.63,PD,Soluble,29,55,5492579.29
13765.53,PD,Soluble,29,55,19837855.66
13780.67,PD,Soluble,29,55,30915604.49
13795.53,PD,Soluble,29,55,7204801.85
13808.65,PD,Soluble,29,55,4973388.93
13822.67,PD,Soluble,29,55,3231448.05
13837.65,PD,Soluble,29,55,386690.85
13850.69,PD,Soluble,29,55,261598.55
13864.52,PD,Soluble,29,55,683436.87
13878.56,PD,Soluble,29,55,459714.7
13888.11,PD,Soluble,29,55,5354160.29
13896.81,PD,Soluble,29,55,1442491.01
13903.98,PD,Soluble,29,55,13420231.62
13922.01,PD,Soluble,29,55,407442.19
13976.15,PD,Soluble,29,55,81311.22
13997.99,PD,Soluble,29,55,2728019.52
14008.02,PD,Soluble,29,55,8117278.01
14022.84,PD,Soluble,29,55,434951.27
14037.03,PD,Soluble,29,55,1050443.11
14050.04,PD,Soluble,29,55,745150.24
14068.54,PD,Soluble,29,55,952084.31
14082.58,PD,Soluble,29,55,2264262.65
14178.1,PD,Soluble,29,55,5637422.49
14404.3,PD,Soluble,29,55,2521763.25
14422.35,PD,Soluble,29,55,5313738.2
14436.33,PD,Soluble,29,55,4069298.81
14449.21,PD,Soluble,29,55,14999684.77
14463.25,PD,Soluble,29,55,5997592.12
14477.22,PD,Soluble,29,55,30842194.55
14493.24,PD,Soluble,29,55,484684398.1
14509.3,PD,Soluble,29,55,95754279.47
14525.29,PD,Soluble,29,55,30879918.88
14541.24,PD,Soluble,29,55,34911.2
14546.28,PD,Soluble,29,55,9091518.52
14554.72,PD,Soluble,29,55,731863.82
14557.22,PD,Soluble,29,55,131009.94
14569.73,PD,Soluble,29,55,1408044.49
14584.72,PD,Soluble,29,55,809223.56
14598.75,PD,Soluble,29,55,2680172.45
14614.77,PD,Soluble,29,55,81109518.6
14630.71,PD,Soluble,29,55,16071240.4
14645.76,PD,Soluble,29,55,4029953.99
14667.73,PD,Soluble,29,55,1462387.85
14795.29,PD,Soluble,29,55,6534190.82
14885.59,PD,Soluble,29,55,13349273
14916.77,PD,Soluble,29,55,1376983.71
15046.54,PD,Soluble,29,55,1939974.19
15116.98,PD,Soluble,29,55,534283.98
15277.96,PD,Soluble,29,55,2195299.83
15368.02,PD,Soluble,29,55,47687.78
15656.71,PD,Soluble,29,55,29484.04
16598.64,PD,Soluble,29,55,2262084.57
17243.78,PD,Soluble,29,55,3408318.05
17259.78,PD,Soluble,29,55,279386.85
18148.17,PD,Soluble,29,55,95890.1
18177.29,PD,Soluble,29,55,786972.33
18192.3,PD,Soluble,29,55,1392132.55
18206.31,PD,Soluble,29,55,2822393.04
18222.29,PD,Soluble,29,55,348861.97
18365.36,PD,Soluble,29,55,202451.64
18393.43,PD,Soluble,29,55,73456.67
18413.44,PD,Soluble,29,55,757495.73
18425.42,PD,Soluble,29,55,125725.65
18430.42,PD,Soluble,29,55,1288662.86
18445.44,PD,Soluble,29,55,1687070.75
18459.45,PD,Soluble,29,55,4582581.65
18474.46,PD,Soluble,29,55,6178345.53
18489.48,PD,Soluble,29,55,26277395.08
18503.49,PD,Soluble,29,55,47387149.47
18504.49,PD,Soluble,29,55,27012.94
18517.52,PD,Soluble,29,55,60093.25
18518.52,PD,Soluble,29,55,87227027.5
18534.49,PD,Soluble,29,55,25761135.74
18551.47,PD,Soluble,29,55,13424822.99
18568.48,PD,Soluble,29,55,9692421.93
18583.48,PD,Soluble,29,55,6269351.61
18598.49,PD,Soluble,29,55,5490909.85
18615.44,PD,Soluble,29,55,1860681.07
18695.42,PD,Soluble,29,55,55783.82
18805.49,PD,Soluble,29,55,152062.47
18820.5,PD,Soluble,29,55,1414439.67
18835.48,PD,Soluble,29,55,233090.67
18978.64,PD,Soluble,29,55,48448.45
19260.73,PD,Soluble,29,55,33283.93
20131.4,PD,Soluble,29,55,97188.58
20143.38,PD,Soluble,29,55,51972.19
20150.6,PD,Soluble,29,55,170930.67
20171.6,PD,Soluble,29,55,1914957.14
20188.49,PD,Soluble,29,55,15711252.35
20204.47,PD,Soluble,29,55,1708253.54
20219.5,PD,Soluble,29,55,1831927
20236.58,PD,Soluble,29,55,781040.61
20490.49,PD,Soluble,29,55,349540.03
21817.18,PD,Soluble,29,55,16023.62
22678.5,PD,Soluble,29,55,497639.29
24106.02,PD,Soluble,29,55,489156.61
24208.84,PD,Soluble,29,55,454713.13
3074.7,PD,Soluble,29,56,54443.69
3290.49,PD,Soluble,29,56,33710.37
3623.83,PD,Soluble,29,56,57471.77
3693.88,PD,Soluble,29,56,52775.53
3698.89,PD,Soluble,29,56,48381.72
3793.12,PD,Soluble,29,56,131777.65
3911.12,PD,Soluble,29,56,677.5
4041.51,PD,Soluble,29,56,68474.81
4202.94,PD,Soluble,29,56,591.37
4437.51,PD,Soluble,29,56,46255.1
4442.27,PD,Soluble,29,56,10119.55
4558.31,PD,Soluble,29,56,511336.08
4630.6,PD,Soluble,29,56,349918.49
4669.64,PD,Soluble,29,56,110996.32
4825.68,PD,Soluble,29,56,30309.88
5657.86,PD,Soluble,29,56,106933.35
5670.09,PD,Soluble,29,56,18595.2
5740.96,PD,Soluble,29,56,11698.48
5896,PD,Soluble,29,56,545338.63
6050.11,PD,Soluble,29,56,180984.64
6138.16,PD,Soluble,29,56,207505.23
6169.41,PD,Soluble,29,56,311550.84
6184.15,PD,Soluble,29,56,33683.03
6189.81,PD,Soluble,29,56,35649.28
6195.15,PD,Soluble,29,56,56503.13
6269.15,PD,Soluble,29,56,65743.05
6271.63,PD,Soluble,29,56,3688.03
6379,PD,Soluble,29,56,15918.09
6414.93,PD,Soluble,29,56,44785.54
6436.02,PD,Soluble,29,56,17213.38
6486.32,PD,Soluble,29,56,14891.34
6507.06,PD,Soluble,29,56,578676.22
6511.56,PD,Soluble,29,56,1508270.87
6523.05,PD,Soluble,29,56,60618.06
6543.02,PD,Soluble,29,56,23681.42
6605.01,PD,Soluble,29,56,15479.13
6610.63,PD,Soluble,29,56,550599.84
6643.89,PD,Soluble,29,56,8688.58
6690.83,PD,Soluble,29,56,173595.07
6762.82,PD,Soluble,29,56,65316.26
7085.02,PD,Soluble,29,56,5318.82
7103.09,PD,Soluble,29,56,1520.29
7229.75,PD,Soluble,29,56,123042.42
7249.77,PD,Soluble,29,56,414827.29
7282.73,PD,Soluble,29,56,149982.06
7359.69,PD,Soluble,29,56,2903834.55
7596.58,PD,Soluble,29,56,182924.28
7998.09,PD,Soluble,29,56,68458.64
8241.51,PD,Soluble,29,56,25680.52
8476.58,PD,Soluble,29,56,133637.96
8573.63,PD,Soluble,29,56,2169326.62
8589.63,PD,Soluble,29,56,147965.98
8644.65,PD,Soluble,29,56,747165.66
8946.64,PD,Soluble,29,56,44871.13
9086.39,PD,Soluble,29,56,5099.29
9128.91,PD,Soluble,29,56,16995.61
9238.98,PD,Soluble,29,56,5090.78
9257.02,PD,Soluble,29,56,328995.23
9259.75,PD,Soluble,29,56,901.05
9271.99,PD,Soluble,29,56,7841.19
9288,PD,Soluble,29,56,26285.26
9304.2,PD,Soluble,29,56,3206.56
9319.98,PD,Soluble,29,56,7001.04
9347.02,PD,Soluble,29,56,1463.82
9353.98,PD,Soluble,29,56,8963.14
9402.31,PD,Soluble,29,56,3672.09
9558.01,PD,Soluble,29,56,1703.02
9769.12,PD,Soluble,29,56,13276893.87
10267.48,PD,Soluble,29,56,8951185.83
10439.2,PD,Soluble,29,56,32887.54
10521.53,PD,Soluble,29,56,3409.95
10593.26,PD,Soluble,29,56,214574.28
11284.41,PD,Soluble,29,56,747326.97
11299.41,PD,Soluble,29,56,7438463.95
11313.42,PD,Soluble,29,56,1331128.36
11327.4,PD,Soluble,29,56,414677.7
11341.43,PD,Soluble,29,56,3511043.49
11355.42,PD,Soluble,29,56,397114.28
11362.44,PD,Soluble,29,56,321211.78
11382.44,PD,Soluble,29,56,257236.34
11403.41,PD,Soluble,29,56,77855.58
11601.39,PD,Soluble,29,56,553461.05
11720.13,PD,Soluble,29,56,1681214.89
11753.22,PD,Soluble,29,56,2185.51
11768.21,PD,Soluble,29,56,698.72
12049.42,PD,Soluble,29,56,6139738.94
12376.4,PD,Soluble,29,56,6941122.31
12464.53,PD,Soluble,29,56,157861.95
13721.59,PD,Soluble,29,56,212222.23
13736.46,PD,Soluble,29,56,67784.9
13750.63,PD,Soluble,29,56,2440704.07
13765.53,PD,Soluble,29,56,11146011.69
13780.67,PD,Soluble,29,56,17965051.43
13795.53,PD,Soluble,29,56,2749650.98
13808.65,PD,Soluble,29,56,1684476.06
13822.67,PD,Soluble,29,56,2306150.36
13837.65,PD,Soluble,29,56,126710.34
13864.52,PD,Soluble,29,56,613880.18
13888.11,PD,Soluble,29,56,1371048.53
13903.98,PD,Soluble,29,56,8364047.94
13959.16,PD,Soluble,29,56,947448.43
13997.99,PD,Soluble,29,56,316327.46
14008.02,PD,Soluble,29,56,4530170.82
14037.03,PD,Soluble,29,56,54852.9
14068.54,PD,Soluble,29,56,1435067.17
14082.58,PD,Soluble,29,56,2242949.38
14088.02,PD,Soluble,29,56,795698.62
14105.9,PD,Soluble,29,56,62504.72
14108.36,PD,Soluble,29,56,441226.97
14113.57,PD,Soluble,29,56,63701.28
14132.58,PD,Soluble,29,56,80563.64
14178.1,PD,Soluble,29,56,3996827.44
14308.9,PD,Soluble,29,56,172728.16
14422.35,PD,Soluble,29,56,3632070.75
14436.33,PD,Soluble,29,56,2402476.69
14449.21,PD,Soluble,29,56,10278372.58
14463.25,PD,Soluble,29,56,3582906.66
14477.22,PD,Soluble,29,56,20965657.07
14493.24,PD,Soluble,29,56,354998074.1
14509.3,PD,Soluble,29,56,55045172.8
14525.29,PD,Soluble,29,56,17546551.57
14541.24,PD,Soluble,29,56,14365.93
